UserID,WindowID,State,DegreeType,Major,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
409868,4,27,4,308,4,16,0,0,0
410376,4,19,0,2,4,3,0,0,0
411332,4,10,3,0,3,12,0,0,0
411531,4,9,4,0,1,0,2,0,0
411889,4,12,3,0,0,,1,0,0
411916,4,8,0,2,3,3,0,1,30
412250,4,22,2,17529,9,7,0,0,0
412281,4,9,0,2,4,3,0,0,0
412338,4,13,0,2,4,7,0,0,0
412392,4,4,6,0,3,15,0,0,0
412407,4,2,4,21,4,5,0,0,0
412531,4,9,2,0,4,4,2,0,0
412649,4,10,2,3214,4,10,2,0,0
415317,4,8,0,2,3,3,2,0,0
415666,4,1,4,15,1,3,0,0,0
416306,4,9,5,28024,1,3,2,0,0
416551,4,0,0,2,4,21,2,0,0
417481,4,15,2,0,2,5,1,0,0
418530,4,12,3,0,9,14,2,0,0
419322,4,0,2,28034,4,8,2,1,20
419670,4,5,0,2,4,7,0,0,0
419771,4,15,0,2,0,,2,0,0
419928,4,22,4,28036,2,12,0,0,0
420231,4,18,2,21,3,1,2,0,0
421675,4,9,3,0,4,6,2,0,0
422242,4,12,0,507,5,4,2,1,4
424288,4,4,2,2270,4,8,0,0,0
425051,4,5,2,6932,5,9,2,0,0
425187,4,19,0,2,2,14,0,0,0
425694,4,2,1,3945,3,4,0,1,7
426400,4,2,4,28067,3,5,0,1,4
426425,4,1,2,11,4,4,0,0,0
426716,4,9,2,2628,2,5,0,1,4
428503,4,22,0,2,5,7,0,1,5
428742,4,27,4,422,2,6,2,0,0
430429,4,11,2,128,4,7,0,1,28
430806,4,19,2,6505,4,6,2,0,0
430962,4,4,1,156,4,11,2,0,0
433586,4,9,5,28085,6,13,2,1,50
434110,4,28,3,21,3,8,0,0,0
434665,4,19,0,0,2,3,2,0,0
435077,4,11,1,67,0,,2,0,0
435113,4,5,4,51,3,28,0,1,10
436744,4,9,0,199,2,4,2,0,0
437283,4,10,2,199,3,15,2,0,0
438474,4,18,0,2,2,37,0,1,15
438620,4,9,2,63,5,23,2,0,0
438681,4,17,0,2,3,13,0,0,0
438735,4,39,3,0,4,22,2,0,0
438775,4,10,0,2,3,12,2,0,0
440503,4,39,5,23623,2,5,0,0,0
441322,4,34,1,88,4,21,0,0,0
441581,4,4,1,57,4,10,2,0,0
441925,4,9,3,800,3,6,2,0,0
443141,4,9,4,629,6,9,2,0,0
443153,4,0,2,71,2,1,0,0,0
443188,4,17,3,0,2,3,0,0,0
443315,4,23,1,114,2,3,0,0,0
443405,4,14,0,2,4,5,0,0,0
443537,4,8,0,2,4,11,2,0,0
443813,4,0,0,2,4,4,2,0,0
444457,4,17,4,15,3,6,0,0,0
444475,4,0,2,213,2,6,0,0,0
444789,4,10,3,0,4,15,0,0,0
444812,4,12,0,2,4,3,0,0,0
445122,4,37,3,0,2,5,1,0,0
446398,4,10,3,0,3,14,0,0,0
446784,4,16,2,1055,5,21,0,0,0
446786,4,0,0,2,3,1,0,0,0
447174,4,9,2,21,3,6,0,0,0
447985,4,5,4,453,3,8,2,0,0
448151,4,2,2,11,3,8,0,0,0
448214,4,19,2,68,4,11,2,0,0
448314,4,38,3,0,4,3,1,0,0
448392,4,13,2,2513,4,16,2,0,0
448729,4,4,3,0,6,17,2,1,3
449190,4,33,2,312,1,5,0,1,30
449576,4,9,0,2,3,18,0,0,0
449673,4,16,0,2,2,38,2,0,0
450037,4,8,0,2,3,4,0,0,0
450345,4,2,1,28145,3,3,0,0,0
450822,4,17,0,2,4,4,0,0,0
452436,4,0,3,3495,5,10,0,0,0
453100,4,2,0,28151,3,7,0,0,0
454003,4,18,2,372,4,13,2,0,0
455045,4,16,2,256,3,8,2,0,0
455580,4,34,4,0,3,12,0,0,0
455769,4,4,3,0,5,12,0,0,0
456026,4,1,3,21,5,4,2,1,6
456373,4,16,2,11,4,11,0,1,4
456675,4,38,4,0,4,12,0,0,0
456812,4,17,0,2,5,9,0,0,0
456889,4,9,3,331,4,14,0,0,0
456940,4,9,0,519,4,7,2,0,0
458085,4,9,3,0,3,4,2,0,0
458784,4,9,3,0,4,11,0,0,0
459055,4,0,0,2,2,19,2,1,12
460585,4,2,2,2764,3,25,0,0,0
461469,4,5,3,0,5,8,1,0,0
462758,4,18,3,21,5,18,0,0,0
462833,4,0,0,2,4,14,0,0,0
463026,4,2,2,71,5,5,0,0,0
463290,4,9,4,28179,6,30,1,0,0
464106,4,15,0,2,4,4,0,0,0
464756,4,3,3,816,4,6,2,0,0
465261,4,0,4,0,3,8,0,0,0
465663,4,9,0,2,0,,2,0,0
467528,4,35,3,0,0,,2,0,0
468130,4,9,2,11,3,7,2,0,0
468174,4,18,0,2,2,14,2,0,0
468858,4,12,0,2,5,8,0,0,0
469801,4,15,3,0,0,,0,0,0
469820,4,9,2,20831,3,13,2,0,0
469919,4,1,3,0,0,,1,0,0
470493,4,18,0,1261,4,4,2,0,0
472240,4,0,0,28214,4,8,2,1,20
473197,4,24,3,28217,2,5,0,0,0
473725,4,9,3,0,0,,2,0,0
474800,4,9,2,0,4,8,0,0,0
475163,4,9,3,0,5,13,0,0,0
475997,4,17,0,2,4,32,0,0,0
476868,4,2,2,8,3,11,2,0,0
476998,4,0,0,14822,4,4,0,0,0
478068,4,16,2,11660,8,15,0,0,0
478208,4,2,0,2,3,3,2,0,0
478404,4,16,2,44,8,23,0,1,15
478466,4,9,3,0,0,,1,0,0
478869,4,11,4,1660,2,16,0,0,0
479378,4,2,0,2,2,4,2,0,0
479558,4,9,1,28239,6,29,0,1,16
480084,4,2,3,0,0,,1,0,0
480212,4,2,0,2,5,3,2,0,0
480301,4,11,3,28241,6,11,0,1,5
480969,4,9,1,575,3,10,0,0,0
480988,4,10,3,15,9,8,1,0,0
481432,4,31,0,2,3,24,0,0,0
482466,4,9,6,0,4,5,0,0,0
482608,4,0,4,0,2,2,0,0,0
482964,4,0,4,70,4,7,0,0,0
483119,4,5,1,10,10,18,2,0,0
483434,4,28,3,33,6,7,0,0,0
483466,4,9,1,0,6,13,0,1,60
483585,4,0,2,213,5,7,0,0,0
484066,4,4,0,0,4,8,0,0,0
486080,4,2,4,0,2,6,0,0,0
488258,4,10,3,13730,3,4,0,1,24
488831,4,17,2,776,2,2,0,0,0
489047,4,12,4,17322,6,5,0,0,0
489287,4,9,6,20309,3,6,2,0,0
489474,4,16,3,0,4,11,2,0,0
489545,4,9,3,0,0,,2,0,0
489709,4,0,0,0,0,,2,0,0
490546,4,0,1,2262,5,5,1,0,0
490711,4,11,2,28278,3,10,2,0,0
491346,4,12,0,2,7,28,2,0,0
491568,4,27,3,0,3,9,2,1,65
491687,4,16,1,0,6,20,0,1,100
491895,4,34,1,11,5,25,0,0,0
492219,4,2,3,0,4,15,0,0,0
492611,4,4,3,68,4,8,2,0,0
492981,4,0,2,56,3,12,2,0,0
494051,4,3,4,21,4,7,0,1,6
494653,4,9,4,51,3,11,1,0,0
496186,4,29,3,0,3,17,0,0,0
496565,4,0,2,241,4,4,1,0,0
496968,4,4,0,115,4,18,2,0,0
497302,4,17,3,28297,5,4,2,0,0
497395,4,13,4,28298,3,11,0,0,0
497438,4,8,3,294,4,8,0,0,0
497509,4,9,3,0,5,7,0,0,0
497644,4,22,3,0,4,8,2,0,0
498285,4,24,4,6964,4,6,2,1,3
498677,4,9,3,84,7,112,0,0,0
498908,4,15,0,0,6,5,0,0,0
499167,4,2,1,11,4,3,2,0,0
499829,4,8,1,43,4,7,2,0,0
500146,4,34,2,253,2,3,2,0,0
500645,4,8,0,93,0,,2,0,0
500928,4,18,3,21,3,23,0,0,0
501006,4,2,0,2,2,1,2,0,0
501183,4,9,3,0,4,22,0,0,0
501319,4,43,2,20182,1,6,0,0,0
501367,4,18,0,2,2,2,0,0,0
501559,4,1,1,5745,9,6,2,0,0
502252,4,9,0,2,4,16,0,1,12
502522,4,1,4,28319,4,9,2,0,0
502658,4,10,2,684,3,4,0,1,6
502673,4,0,2,1362,3,2,2,0,0
503320,4,19,3,0,1,7,0,0,0
504216,4,18,2,256,3,9,0,0,0
504265,4,4,3,0,6,5,0,0,0
504743,4,4,3,28329,3,4,0,0,0
505057,4,4,0,2,3,14,0,0,0
505338,4,4,2,179,4,13,2,1,5
505663,4,17,2,33,3,3,0,0,0
505846,4,9,4,19,2,4,2,0,0
505872,4,17,0,2,5,5,0,0,0
506140,4,15,3,0,4,13,2,0,0
506709,4,2,2,214,4,21,2,0,0
506909,4,39,4,21906,3,6,0,1,3
507147,4,4,3,0,10,23,0,0,0
507590,4,39,0,2,8,31,0,0,0
507739,4,26,3,0,3,5,0,0,0
507795,4,4,1,0,9,25,0,0,0
508588,4,5,3,10013,5,12,2,0,0
508916,4,9,3,0,6,6,0,0,0
509026,4,1,2,114,4,5,2,0,0
509109,4,2,2,28344,3,2,2,0,0
509291,4,0,4,0,3,27,2,0,0
509360,4,9,3,114,4,14,0,0,0
509416,4,12,1,0,0,,2,0,0
510741,4,13,2,88,3,9,0,0,0
511550,4,5,0,2,3,4,0,0,0
511724,4,10,3,1726,4,14,0,0,0
511825,4,0,3,0,3,9,2,1,12
511859,4,0,4,0,4,5,2,0,0
512334,4,1,3,0,3,10,0,0,0
512652,4,17,2,28356,4,11,2,0,0
512901,4,1,2,308,5,9,2,0,0
513732,4,14,2,8,4,7,2,1,25
513798,4,10,2,51,3,4,0,0,0
513832,4,22,0,2,3,14,0,0,0
514355,4,9,3,0,0,,1,0,0
514411,4,2,0,2,6,6,2,0,0
515070,4,27,2,0,6,33,0,0,0
515772,4,4,3,0,1,2,0,0,0
516554,4,22,0,2,4,22,2,0,0
517049,4,10,4,38,2,17,2,1,30
517840,4,9,3,0,4,4,1,0,0
518375,4,9,0,2,7,10,2,1,5
518551,4,26,1,11,5,14,0,0,0
518688,4,25,2,20100,3,6,0,0,0
518906,4,19,2,28383,7,10,2,0,0
519001,4,17,3,28385,6,22,0,0,0
519016,4,2,2,21,5,9,0,0,0
519619,4,15,0,2,3,3,2,0,0
519742,4,4,0,19,5,7,0,0,0
519864,4,10,2,68,5,9,2,0,0
519867,4,1,3,0,10,34,0,1,20
520645,4,2,2,8,2,14,0,0,0
520922,4,4,3,0,1,38,2,0,0
521119,4,8,3,0,3,7,2,0,0
521462,4,0,3,145,4,9,0,0,0
521649,4,2,4,1912,6,6,2,0,0
522329,4,19,3,0,5,13,0,1,10
522610,4,4,0,2,5,8,0,0,0
523118,4,28,6,5896,5,16,0,1,10
523543,4,1,2,124,2,22,0,0,0
523584,4,0,2,71,7,6,0,0,0
523893,4,9,2,28408,5,17,0,1,120
523899,4,1,3,0,5,17,0,0,0
523901,4,12,4,44,3,16,0,1,150
524096,4,2,2,14786,2,9,2,1,3
524740,4,17,3,0,3,7,2,0,0
524908,4,18,2,0,3,4,0,0,0
525175,4,4,6,0,1,2,0,0,0
525482,4,4,3,0,6,22,0,0,0
526420,4,18,0,45,1,1,0,0,0
526504,4,39,0,2,1,4,0,0,0
526554,4,0,2,28417,3,4,2,0,0
526966,4,2,2,810,4,15,0,0,0
527428,4,22,2,67,6,10,0,0,0
527632,4,16,2,11,5,13,0,0,0
528117,4,11,2,5,3,2,2,0,0
528688,4,11,0,2,7,8,0,0,0
529099,4,12,2,11843,3,4,0,0,0
529680,4,9,0,2,6,11,2,0,0
529969,4,0,5,26,5,32,2,0,0
530302,4,18,4,422,3,8,2,0,0
530485,4,9,0,2,3,5,0,0,0
531596,4,41,4,308,3,7,2,0,0
532324,4,12,3,0,2,4,2,0,0
534480,4,0,3,0,5,15,0,0,0
534695,4,9,2,28451,3,5,0,0,0
535333,4,1,3,0,3,5,2,0,0
535604,4,4,3,2557,4,21,0,0,0
535735,4,19,0,2,1,14,0,1,59
536292,4,1,2,0,2,6,0,0,0
537056,4,2,1,15444,0,,2,0,0
537077,4,51,0,0,1,4,2,0,0
537174,4,2,3,0,3,6,2,0,0
537759,4,9,0,2,4,13,0,0,0
538717,4,19,2,15,5,3,0,0,0
538958,4,0,0,2,4,10,2,0,0
539047,4,19,4,5005,0,,2,0,0
539611,4,9,3,28462,5,22,0,0,0
540557,4,17,3,0,9,15,0,0,0
540662,4,0,4,28467,6,9,2,1,7
541333,4,15,2,217,4,4,2,0,0
541749,4,4,3,68,5,18,0,0,0
542179,4,19,2,453,2,9,0,0,0
542213,4,4,3,0,8,7,0,0,0
543015,4,12,3,28470,3,2,0,0,0
543442,4,19,1,269,4,20,0,0,0
545021,4,1,0,0,2,2,0,0,0
545358,4,46,4,3602,3,6,0,1,6
545509,4,13,0,2,1,6,2,0,0
545530,4,0,4,28477,5,18,0,0,0
545791,4,4,0,2,3,5,0,0,0
545917,4,2,5,28479,5,19,2,1,45
546019,4,22,4,82,4,19,0,1,8
546168,4,9,3,0,0,,1,0,0
546303,4,9,3,11,2,36,1,0,0
546337,4,4,3,21,4,11,2,0,0
546632,4,4,1,11,7,17,2,0,0
546762,4,4,2,11,2,2,2,0,0
546911,4,28,0,28483,6,13,2,1,17
548212,4,2,3,0,0,,1,0,0
548325,4,18,0,2,4,5,2,1,12
548458,4,0,1,324,10,22,0,0,0
548629,4,35,1,28491,0,,0,0,0
549340,4,19,2,6779,6,3,2,0,0
549437,4,0,2,28495,5,8,0,0,0
549832,4,22,2,11,2,11,1,0,0
550711,4,1,2,63,3,6,2,0,0
550785,4,15,1,28503,4,18,0,0,0
550849,4,19,0,68,7,3,0,1,50
552151,4,15,3,28508,7,13,2,1,4
552761,4,18,1,11,5,15,0,0,0
553020,4,10,1,4116,8,10,0,1,6
553111,4,12,1,832,10,5,0,0,0
553192,4,0,2,28513,9,13,0,1,30
553441,4,29,3,0,4,10,2,1,15
553589,4,9,0,2,3,3,0,0,0
553785,4,4,2,77,7,12,0,0,0
553818,4,4,2,0,10,7,2,0,0
555184,4,20,2,28519,6,10,2,0,0
555516,4,17,2,68,3,2,0,0,0
555540,4,5,0,2,10,37,2,1,60
555874,4,9,2,7050,8,6,0,0,0
555925,4,2,2,213,5,9,2,0,0
556014,4,9,0,82,5,8,0,0,0
556678,4,2,3,816,5,11,2,0,0
557729,4,19,4,272,4,3,0,0,0
557752,4,22,3,0,4,12,2,0,0
558134,4,17,2,11,3,5,0,0,0
558419,4,29,0,2,3,3,1,0,0
558833,4,4,0,2,2,1,2,0,0
558848,4,4,0,2,5,7,0,0,0
559068,4,17,3,0,5,20,2,0,0
559411,4,28,3,0,3,6,0,0,0
560023,4,4,2,88,4,5,2,1,12
560871,4,15,3,0,4,10,2,0,0
561088,4,19,2,68,8,15,0,0,0
561098,4,9,0,2,2,5,0,0,0
561936,4,38,0,2611,3,16,2,0,0
563407,4,14,3,28548,2,8,2,0,0
563412,4,9,2,71,3,12,2,1,15
563778,4,17,2,28549,1,10,2,1,5
563827,4,17,4,45,1,34,0,1,250
563943,4,9,4,2577,8,9,0,0,0
564689,4,9,2,1046,4,7,0,0,0
564693,4,9,0,2,3,10,0,0,0
564794,4,13,0,2,2,8,0,0,0
564987,4,9,1,2413,4,3,0,0,0
564989,4,5,2,13,8,11,0,1,2
565533,4,4,1,0,5,8,2,1,7
565677,4,19,3,133,1,0,2,0,0
565750,4,22,0,2,6,16,0,0,0
566006,4,9,2,28564,4,8,0,0,0
566727,4,39,3,0,3,1,2,0,0
566758,4,0,1,28568,7,6,0,0,0
567135,4,7,0,2,3,8,0,0,0
567382,4,0,0,2,2,2,2,0,0
567748,4,9,5,417,2,4,0,0,0
567991,4,31,2,6782,5,15,0,1,12
568818,4,4,4,0,3,6,0,0,0
569110,4,9,0,2,3,3,2,0,0
569180,4,46,3,0,0,,1,0,0
570412,4,15,3,0,9,10,1,0,0
571192,4,33,3,1912,4,6,0,0,0
571342,4,15,3,63,5,13,2,0,0
571556,4,1,2,124,3,3,2,0,0
572692,4,0,0,2,4,13,0,1,20
572825,4,19,1,6810,3,4,2,0,0
573330,4,4,2,114,4,25,0,0,0
573521,4,22,3,0,5,8,2,1,10
574700,4,0,0,2,1,0,2,0,0
575090,4,4,2,502,5,7,0,0,0
575246,4,7,3,419,2,5,2,0,0
576038,4,0,0,2,3,9,2,0,0
576096,4,1,2,24403,5,16,0,0,0
576435,4,0,2,430,6,13,0,0,0
576453,4,2,3,0,2,6,0,0,0
576458,4,10,3,851,6,22,0,0,0
576546,4,46,1,124,6,3,2,0,0
576724,4,16,0,133,3,12,2,1,10
576918,4,12,3,51,5,6,0,0,0
577115,4,22,3,4668,3,4,2,0,0
577699,4,2,1,0,6,10,0,0,0
577712,4,39,4,28622,9,5,0,0,0
577898,4,2,3,846,8,7,2,0,0
578088,4,22,3,4822,5,6,2,1,2
578350,4,10,2,3243,4,12,0,0,0
578670,4,18,3,0,0,,1,0,0
578898,4,12,0,2,4,8,0,0,0
579963,4,17,3,0,0,,1,0,0
580496,4,0,0,0,3,7,0,0,0
580665,4,2,5,28632,2,7,0,0,0
581390,4,9,4,0,8,9,2,0,0
582166,4,10,3,0,0,,1,0,0
582314,4,15,0,133,6,7,2,1,10
582557,4,22,0,2,1,7,0,0,0
583097,4,17,2,145,4,6,2,0,0
583128,4,7,0,2,4,5,2,0,0
583223,4,5,0,0,6,21,1,0,0
583348,4,22,2,21,4,12,1,1,12
583349,4,2,0,2,3,3,2,0,0
583598,4,0,3,59,7,17,0,0,0
584309,4,5,6,0,10,21,0,0,0
584538,4,2,0,0,4,9,0,0,0
584683,4,9,4,246,3,9,0,0,0
586536,4,39,0,2,4,25,1,0,0
587482,4,4,2,68,3,3,0,0,0
587633,4,17,2,5,3,3,0,0,0
587822,4,13,3,28656,4,7,0,0,0
587921,4,10,4,430,0,,2,1,11
588217,4,11,0,1775,1,2,0,1,6
588684,4,19,0,2,4,14,2,1,16
588887,4,8,0,2,10,6,0,0,0
589337,4,38,1,351,9,10,0,0,0
589629,4,0,2,614,6,28,2,0,0
590213,4,2,0,2,5,5,0,0,0
590901,4,17,3,0,2,6,1,0,0
591825,4,9,1,57,5,12,0,0,0
592439,4,16,0,2,3,13,0,0,0
592750,4,4,1,16136,4,8,2,0,0
592989,4,19,1,124,5,9,0,0,0
594346,4,0,3,28679,6,17,0,0,0
594881,4,2,2,15,4,3,2,0,0
594969,4,18,0,8770,6,7,0,0,0
594993,4,13,0,0,10,13,0,0,0
595655,4,0,4,1280,3,15,0,0,0
595697,4,19,2,467,4,6,0,0,0
595745,4,4,0,5215,4,5,0,0,0
595851,4,12,3,28692,3,5,2,0,0
597270,4,12,1,5,8,10,0,0,0
597309,4,4,2,147,6,24,0,0,0
598077,4,9,0,0,5,24,0,0,0
600117,4,3,3,51,6,14,0,1,30
601650,4,9,3,0,4,6,0,0,0
601738,4,18,4,761,5,18,0,0,0
601757,4,14,1,0,6,7,0,0,0
603062,4,9,0,2,2,7,2,0,0
603180,4,20,1,0,4,8,2,0,0
603562,4,4,3,0,6,15,1,0,0
603695,4,4,0,2,6,7,2,0,0
603710,4,1,2,132,6,22,0,0,0
604092,4,2,3,0,4,11,2,0,0
604163,4,5,0,2,0,,2,0,0
604852,4,17,0,2,5,8,0,0,0
606743,4,9,3,0,8,8,0,0,0
606934,4,9,1,28730,3,8,0,0,0
607463,4,4,4,28732,3,5,0,1,9
607782,4,5,0,2,4,10,2,0,0
607887,4,18,2,7534,4,6,0,0,0
607918,4,4,0,2,7,8,0,0,0
608036,4,29,3,0,4,3,2,1,3
608144,4,5,3,0,5,11,2,0,0
608577,4,17,2,8,8,18,2,0,0
608585,4,0,2,1088,3,17,2,0,0
608766,4,0,2,28739,2,8,0,0,0
608807,4,0,0,2,1,4,2,0,0
608889,4,4,3,0,3,5,0,0,0
609228,4,9,0,2,4,30,2,0,0
609915,4,22,3,0,2,1,2,0,0
610210,4,19,3,21,5,29,2,0,0
610536,4,9,0,28753,5,5,0,0,0
612091,4,14,4,28758,4,19,0,0,0
612150,4,9,3,28759,2,5,0,0,0
612276,4,18,2,1833,4,4,0,1,3
612639,4,0,3,0,0,,2,0,0
613141,4,22,3,44,9,26,0,0,0
613512,4,1,1,88,3,4,2,0,0
613541,4,2,3,0,2,11,0,1,4
613938,4,22,0,2,2,1,2,0,0
614447,4,9,4,28764,4,13,2,1,8
615269,4,15,0,2,5,6,0,0,0
615277,4,10,0,0,0,,2,0,0
616181,4,15,2,43,6,9,1,0,0
617878,4,9,4,1263,3,11,0,0,0
618254,4,0,2,0,4,10,0,0,0
618440,4,14,2,63,3,8,2,0,0
618951,4,5,1,141,3,5,2,0,0
619077,4,17,0,19,5,9,2,1,120
619303,4,12,3,0,0,,1,0,0
619740,4,10,1,732,3,4,2,0,0
619746,4,17,6,28778,7,17,0,0,0
619762,4,9,4,198,3,22,0,1,25
620695,4,16,2,0,5,12,0,0,0
620780,4,1,1,114,4,12,0,0,0
621910,4,9,0,2,3,5,2,0,0
621975,4,12,2,15024,6,12,1,0,0
623510,4,22,3,1233,4,9,0,0,0
624236,4,4,3,2843,6,4,2,0,0
624983,4,14,0,2,3,5,0,0,0
625734,4,34,3,0,3,8,2,0,0
626055,4,0,3,0,5,12,2,0,0
626122,4,19,3,361,3,4,2,0,0
626676,4,15,6,115,5,27,2,0,0
627008,4,2,3,0,2,20,2,1,4
628549,4,0,1,5,4,5,0,0,0
630582,4,4,3,0,6,8,0,0,0
631056,4,4,0,2,3,8,2,0,0
631325,4,15,2,1017,8,7,2,0,0
631393,4,16,0,2,2,3,2,1,2
631537,4,16,2,11,3,3,2,0,0
632286,4,0,0,2,6,11,0,0,0
632367,4,19,0,2,5,27,2,0,0
634258,4,8,0,2,4,5,2,0,0
634324,4,13,2,0,3,6,0,0,0
634810,4,16,0,2,2,9,2,0,0
635051,4,28,2,51,6,13,0,0,0
635100,4,9,2,114,1,2,0,0,0
635862,4,2,2,5,4,7,0,0,0
636135,4,25,3,0,8,21,2,1,11
636399,4,12,0,19,3,3,0,0,0
637054,4,3,1,124,1,1,2,0,0
637403,4,46,2,213,4,4,0,0,0
637451,4,14,3,114,2,3,0,1,5
637653,4,10,4,105,1,6,2,0,0
637685,4,18,2,0,5,14,0,0,0
638223,4,9,2,444,4,13,0,1,12
638304,4,4,2,63,2,3,2,0,0
638539,4,11,0,2,1,1,2,0,0
639081,4,40,2,256,3,9,0,1,30
640013,4,55,1,44,4,7,0,0,0
640545,4,0,2,21,1,24,0,0,0
640746,4,9,2,63,5,7,0,0,0
641404,4,29,3,802,4,11,2,1,9
643751,4,2,3,0,8,28,2,1,40
643799,4,18,3,779,1,13,0,0,0
643969,4,9,0,2,2,2,0,0,0
644194,4,17,2,214,3,7,0,0,0
645137,4,38,1,2581,4,8,2,0,0
645259,4,0,1,4440,2,8,0,0,0
645608,4,19,2,0,3,4,2,0,0
645909,4,7,3,92,3,14,0,0,0
647040,4,2,2,213,2,3,2,1,3
647698,4,1,3,0,4,8,2,0,0
647805,4,17,3,0,6,10,0,0,0
648523,4,15,2,0,7,16,0,0,0
648977,4,2,6,6974,5,4,0,0,0
649146,4,4,0,2,7,23,2,1,35
649377,4,10,0,2,3,8,0,0,0
650619,4,19,4,51,6,18,0,0,0
651000,4,43,4,28900,2,5,0,0,0
651016,4,19,2,19,6,6,2,0,0
651947,4,22,0,2,4,6,0,0,0
652489,4,4,0,2,4,21,1,0,0
653025,4,17,1,215,5,19,2,0,0
653119,4,2,2,198,5,15,0,0,0
653195,4,2,3,0,5,6,2,1,4
653269,4,9,2,28909,5,5,2,0,0
653319,4,15,0,2,4,6,1,0,0
655898,4,4,2,236,2,3,2,0,0
657459,4,31,3,0,8,17,2,0,0
657809,4,9,2,297,4,7,0,1,6
658064,4,8,2,0,8,8,0,0,0
658161,4,46,0,2,10,15,0,0,0
658554,4,9,0,354,5,23,2,0,0
658788,4,22,4,673,3,11,0,1,45
658813,4,7,0,193,7,9,2,1,10
658815,4,46,2,199,6,7,0,0,0
658865,4,14,1,21,7,12,0,0,0
659359,4,17,0,0,4,5,2,0,0
659747,4,0,4,11,4,29,0,1,10
660412,4,13,2,294,5,8,0,0,0
660567,4,4,3,0,1,2,2,0,0
660623,4,0,3,0,9,14,0,0,0
660678,4,17,2,11116,5,8,2,1,15
661209,4,10,3,0,2,23,2,1,5
661232,4,15,0,2,6,11,0,0,0
661235,4,16,2,5,5,5,0,0,0
661987,4,9,1,532,6,8,0,0,0
661988,4,33,2,453,5,10,2,1,60
662064,4,0,0,2,4,17,2,0,0
662496,4,12,2,24,7,11,0,0,0
662931,4,9,5,556,2,8,0,0,0
663141,4,17,0,19,4,19,2,1,25
663646,4,9,4,10,2,3,2,1,2
663676,4,4,2,5115,4,5,2,0,0
664216,4,20,0,1622,4,11,2,0,0
664624,4,17,0,1990,8,21,1,0,0
665013,4,4,0,7668,10,12,0,1,5
665229,4,14,0,2,8,12,0,0,0
665572,4,10,6,28961,3,22,0,1,15
666191,4,10,2,213,5,13,0,1,15
666266,4,9,3,0,6,14,0,0,0
666510,4,4,2,5,1,7,0,1,5
667042,4,15,0,2,5,6,0,0,0
668305,4,12,1,28976,8,25,0,1,6
668604,4,9,3,17523,2,19,2,0,0
668829,4,4,4,114,6,30,2,1,27
668834,4,22,4,3111,3,13,2,0,0
669168,4,4,3,1174,4,15,2,1,19
669434,4,18,2,2261,10,9,0,1,10
669514,4,8,3,0,0,,0,0,0
669577,4,17,2,412,0,,2,0,0
670006,4,28,0,2,8,8,0,0,0
670621,4,17,1,370,7,15,0,0,0
670843,4,17,3,457,6,5,1,0,0
671013,4,18,3,0,6,17,2,1,8
672413,4,17,0,2,2,7,0,0,0
672428,4,1,1,5,9,31,0,0,0
672696,4,28,2,68,1,7,2,0,0
673403,4,16,0,2,3,8,0,0,0
673475,4,33,2,145,6,17,2,1,5
674203,4,39,0,2,6,10,2,0,0
674396,4,4,2,21,3,33,2,0,0
674651,4,1,2,11,6,24,0,0,0
674977,4,4,0,2,2,14,0,0,0
675890,4,13,3,444,4,7,0,0,0
676309,4,11,3,352,5,11,0,0,0
677404,4,0,2,241,3,8,0,0,0
677556,4,39,0,1076,2,12,0,1,2
677638,4,8,4,44,2,27,2,1,6
677738,4,9,0,283,6,22,2,1,4
677775,4,16,1,11,5,13,2,0,0
678391,4,41,1,0,3,8,0,0,0
678538,4,2,1,0,2,8,2,0,0
679204,4,4,2,29024,4,8,0,0,0
679477,4,9,0,0,4,9,0,1,16
679968,4,11,2,0,3,7,0,1,8
680189,4,10,2,198,5,8,2,0,0
680324,4,12,3,145,5,23,0,0,0
680474,4,9,2,71,4,10,0,1,6
681765,4,4,3,82,3,11,0,0,0
681833,4,5,3,2460,3,5,0,0,0
682272,4,40,0,419,4,5,2,1,10
682384,4,9,2,5,7,6,0,0,0
682585,4,0,3,21,7,11,0,0,0
683867,4,8,0,2,3,8,2,0,0
684342,4,9,4,5523,4,11,0,1,5
684960,4,4,4,68,4,7,2,0,0
685052,4,9,0,2,5,12,0,0,0
685272,4,9,2,1571,4,30,2,0,0
685548,4,10,0,6774,5,21,2,0,0
685767,4,15,2,51,4,6,2,0,0
686158,4,4,2,15,3,3,2,0,0
686443,4,9,4,0,4,10,2,0,0
686862,4,16,3,29059,5,20,0,1,20
687378,4,28,3,29062,4,7,0,0,0
687490,4,22,3,0,8,11,0,0,0
687886,4,17,0,2,2,14,2,0,0
688210,4,17,3,82,5,7,2,0,0
688364,4,10,2,5,4,15,0,0,0
689119,4,12,3,22090,5,40,0,0,0
689129,4,10,3,0,2,1,2,1,20
689276,4,4,2,11,5,8,0,0,0
689893,4,17,0,2,2,13,0,0,0
690101,4,5,4,29076,2,5,1,0,0
690360,4,19,0,2,4,14,0,0,0
690631,4,9,0,2,4,5,2,1,8
690909,4,10,2,71,0,,2,0,0
691140,4,8,0,2,6,7,0,0,0
691300,4,8,2,15,3,6,0,0,0
692312,4,22,2,27917,6,6,0,1,10
